,close_val,date,marketcap,name,open_val,volume
8304,$1.00 ,1/31/2020,"$107,294,604
",dai.html,$1.00 ,"$6,091,138 "
8305,$1.00 ,1/30/2020,"$105,739,484
",dai.html,$1.00 ,"$4,343,116 "
8306,$1.00 ,1/29/2020,"$105,889,812
",dai.html,$1.01 ,"$5,889,566 "
8307,$1.01 ,1/28/2020,"$103,533,895
",dai.html,$1.00 ,"$5,912,157 "
8308,$1.00 ,1/27/2020,"$102,572,368
",dai.html,$1.00 ,"$2,110,100 "
8309,$1.00 ,1/26/2020,"$101,589,118
",dai.html,$1.00 ,"$1,654,866 "
8310,$1.00 ,1/25/2020,"$101,217,363
",dai.html,$1.00 ,"$4,047,290 "
8311,$0.997079\n '],1/24/2020,"$100,642,563
",dai.html,$1.00 ,"$3,727,159 "
8312,$1.00 ,1/23/2020,"$99,973,323
",dai.html,$0.99 ,"$3,209,772 "
8313,$0.99 ,1/22/2020,"$98,675,240
",dai.html,$0.99 ,"$3,430,258 "
8314,$0.99 ,1/21/2020,"$97,204,216
",dai.html,$0.99 ,"$4,114,746 "
8315,$0.99 ,1/20/2020,"$96,638,682
",dai.html,$1.00 ,"$5,800,831 "
8316,$1.00 ,1/19/2020,"$95,750,977
",dai.html,$0.99 ,"$6,133,686 "
8317,$0.99 ,1/18/2020,"$94,452,683
",dai.html,$0.99 ,"$7,439,070 "
8318,$0.99 ,1/17/2020,"$89,222,339
",dai.html,$1.00 ,"$4,790,908 "
8319,$1.00 ,1/16/2020,"$87,663,675
",dai.html,$1.00 ,"$5,644,529 "
8320,$1.00 ,1/15/2020,"$87,284,469
",dai.html,$1.00 ,"$9,898,332 "
8321,$1.00 ,1/14/2020,"$85,495,814
",dai.html,$0.99 ,"$2,738,415 "
8322,$0.99 ,1/13/2020,"$84,458,742
",dai.html,$1.00 ,"$2,419,177 "
8323,$1.00 ,1/12/2020,"$83,101,741
",dai.html,$0.99 ,"$1,966,589 "
8324,$0.99 ,1/11/2020,"$83,329,194
",dai.html,$1.01 ,"$2,988,226 "
8325,$1.01 ,1/10/2020,"$46,010,555
",dai.html,$1.00 ,"$3,935,702 "
8326,$1.00 ,1/9/2020,"$46,123,777
",dai.html,$1.00 ,"$7,981,251 "
8327,$1.00 ,1/8/2020,"$47,168,618
",dai.html,$1.00 ,"$6,108,258 "
8328,$1.00 ,1/7/2020,"$44,894,740
",dai.html,$1.00 ,"$5,109,723 "
8329,$1.00 ,1/6/2020,"$41,935,818
",dai.html,$0.98 ,"$2,919,902 "
8330,$0.98 ,1/5/2020,"$41,388,591
",dai.html,$0.97 ,"$1,521,153 "
8331,$0.97 ,1/4/2020,"$42,581,602
",dai.html,$0.99 ,"$3,414,142 "
8332,$0.99 ,1/3/2020,"$41,278,022
",dai.html,$0.98 ,"$2,235,376 "
8333,$0.98 ,1/2/2020,"$41,083,185
",dai.html,$0.97 ,"$1,566,522 "
8334,$0.97 ,1/1/2020,"$41,778,475
",dai.html,$0.98 ,"$2,779,679 "
8335,$0.98 ,12/31/2019,"$41,570,454
",dai.html,$0.98 ,"$2,907,184 "
8336,$0.98 ,12/30/2019,"$42,217,540
",dai.html,$0.98 ,"$3,835,350 "
8337,$0.98 ,12/29/2019,"$41,312,458
",dai.html,$0.97 ,"$1,733,528 "
8338,$0.97 ,12/28/2019,"$41,140,003
",dai.html,$0.97 ,"$1,753,947 "
8339,$0.97 ,12/27/2019,"$41,216,497
",dai.html,$0.97 ,"$1,826,210 "
8340,$0.97 ,12/26/2019,"$42,013,812
",dai.html,$0.97 ,"$1,738,528 "
8341,$0.97 ,12/25/2019,"$42,876,970
",dai.html,$0.98 ,"$2,248,938 "
8342,$0.98 ,12/24/2019,"$43,197,962
",dai.html,$0.98 ,"$3,499,498 "
8343,$0.98 ,12/23/2019,"$43,319,642
",dai.html,$0.98 ,"$1,937,176 "
8344,$0.98 ,12/22/2019,"$42,462,709
",dai.html,$0.97 ,"$1,500,841 "
8345,$0.97 ,12/21/2019,"$43,779,851
",dai.html,$1.00 ,"$2,388,440 "
8346,$1.00 ,12/20/2019,"$49,258,774
",dai.html,$1.00 ,"$3,429,995 "
8347,$1.00 ,12/19/2019,"$47,881,990
",dai.html,$1.00 ,"$6,198,505 "
8348,$1.00 ,12/18/2019,"$48,052,482
",dai.html,$1.00 ,"$7,233,458 "
8349,$1.00 ,12/17/2019,"$49,236,346
",dai.html,$1.00 ,"$3,879,181 "
8350,$1.00 ,12/16/2019,"$46,347,769
",dai.html,$1.00 ,"$957,532 "
8351,$1.00 ,12/15/2019,"$46,326,305
",dai.html,$1.00 ,"$975,343 "
8352,$1.00 ,12/14/2019,"$46,718,171
",dai.html,$1.00 ,"$1,798,362 "
8353,$1.00 ,12/13/2019," $46,033,530
",dai.html,$1.00 ,"$1,867,357 "
8354,$1.00 ,12/12/2019,"$45,574,453
",dai.html,$1.00 ,"$2,090,124 "
8355,$1.00 ,12/11/2019,"$43,609,646
",dai.html,$0.97 ,"$2,082,162 "
8356,$0.97 ,12/10/2019,"$43,778,796
",dai.html,$0.97 ,"$1,534,918 "
8357,$0.97 ,12/9/2019,"$44,686,581
",dai.html,$0.98 ,"$2,284,894 "
8358,$0.98 ,12/8/2019,"$43,444,917
",dai.html,$0.97 ,"$1,271,167 "
8359,$0.97 ,12/7/2019,"$45,391,889
",dai.html,$0.97 ,"$1,443,319 "
8360,$0.97 ,12/6/2019,"$44,188,406
",dai.html,$0.98 ,"$1,977,848 "
8361,$0.98 ,12/5/2019,"$44,886,459
",dai.html,$0.98 ,"$2,453,375 "
8362,$0.98 ,12/4/2019,"$44,117,485
",dai.html,$0.98 ,"$1,887,707 "
8363,$0.98 ,12/3/2019,"$38,514,747
",dai.html,$0.99 ,"$818,646 "
8364,$0.99 ,12/2/2019,"$21,270,235
",dai.html,$0.97 ,"$1,149,948 "
8365,$0.97 ,12/1/2019,"$19,116,829
",dai.html,$0.95 ,"$651,693 "
8366,$0.95 ,11/30/2019,"$19,067,967
",dai.html,$0.98 ,"$1,436,979 "
8367,$0.98 ,11/29/2019,"$17,766,422
",dai.html,$0.97 ,"$1,759,859 "
8368,$0.97 ,11/28/2019,"$15,754,952
",dai.html,$0.98 ,"$2,005,151 "
8369,$0.98 ,11/27/2019,"$15,787,652
",dai.html,$0.95 ,"$897,874 "
8370,$0.95 ,11/26/2019,"$16,428,649
",dai.html,$0.99 ,"$3,671,210 "
8371,$0.99 ,11/25/2019,"$13,934,943
",dai.html,$0.93 ,"$836,399 "
8372,$0.93 ,11/24/2019,"$14,697,565
",dai.html,$0.98 ,"$2,071,655 "
8373,$0.982120\n '],11/23/2019,"$14,391,748
",dai.html,$0.99 ,"$7,201,905 "
8374,$0.99 ,11/22/2019,"$12,494,872
",dai.html,$0.99 ,"$3,679,540 "
8375,$0.99 ,11/21/2019,"$8,989,928
",dai.html,$0.99 ,"$1,007,820 "
8376,$0.99 ,11/20/2019,"$6,945,898
",dai.html,$1.00 ,"$4,841,469 "
8377,$1.00 ,11/19/2019,"$1,437,646
",dai.html,$1.00 ,"$872,764 "
8378,N/A,11/5/2020,"$629,486,887
",dash.html,$64.28 ,"$322,476,907 "
8379,$64.28 ,11/4/2020,"$627,448,394
",dash.html,$64.11 ,"$336,107,351 "
8380,$64.11 ,11/3/2020,"$638,368,148
",dash.html,$65.06 ,"$338,966,237 "
8381,$65.06 ,11/2/2020,"$670,295,922
",dash.html,$68.45 ,"$279,564,729 "
8382,$68.45 ,11/1/2020,"$685,663,855
",dash.html,$70.02 ,"$382,778,836 "
8383,$70.02 ,10/31/2020,"$684,102,291
",dash.html,$69.88 ,"$428,501,701 "
8384,$69.88 ,10/30/2020,"$655,497,435
",dash.html,$66.87 ,"$274,093,368 "
8385,$66.87 ,10/29/2020,"$664,584,803
",dash.html,$68.03 ,"$308,067,079 "
8386,$68.03 ,10/28/2020,"$691,397,081
",dash.html,$70.70 ,"$285,455,584 "
8387,$70.70 ,10/27/2020,"$676,483,785
",dash.html,$69.18 ,"$268,452,819 "
8388,$69.18 ,10/26/2020,"$693,968,797
",dash.html,$70.98 ,"$239,618,973 "
8389,$70.98 ,10/25/2020,"$716,637,594
",dash.html,$73.32 ,"$243,061,123 "
8390,$73.32 ,10/24/2020,"$705,379,287
",dash.html,$72.17 ,"$266,411,488 "
8391,$72.17 ,10/23/2020,"$730,135,237
",dash.html,$74.70 ,"$267,475,082 "
8392,$74.70 ,10/22/2020,"$730,420,069
",dash.html,$74.82 ,"$269,828,158 "
8393,$74.82 ,10/21/2020,"$692,305,178
",dash.html,$70.87 ,"$319,714,562 "
8394,$70.87 ,10/20/2020,"$729,816,152
",dash.html,$74.80 ,"$486,641,616 "
8395,$74.80 ,10/19/2020,"$657,403,698
",dash.html,$67.29 ,"$286,078,737 "
8396,$67.29 ,10/18/2020,"$656,173,053
",dash.html,$67.20 ,"$250,887,593 "
8397,$67.20 ,10/17/2020,"$645,478,419
",dash.html,$66.12 ,"$302,159,996 "
8398,$66.12 ,10/16/2020,"$675,539,287
",dash.html,$69.22 ,"$305,668,556 "
8399,$69.22 ,10/15/2020,"$682,707,017
",dash.html,$70.07 ,"$332,190,592 "
8400,$70.07 ,10/14/2020,"$694,701,272
",dash.html,$71.22 ,"$290,653,133 "
8401,$71.22 ,10/13/2020,"$699,900,391
",dash.html,$71.74 ,"$389,594,926 "
8402,$71.74 ,10/12/2020,"$700,004,204
",dash.html,$71.74 ,"$357,678,950 "
8403,$71.74 ,10/11/2020,"$661,625,271
",dash.html,$67.78 ,"$318,212,685 "
8404,$67.78 ,10/10/2020,"$656,784,143
",dash.html,$67.35 ,"$273,713,789 "
8405,$67.35 ,10/9/2020,"$645,046,015
",dash.html,$66.25 ,"$315,696,539 "
8406,$66.25 ,10/8/2020,"$643,192,411
",dash.html,$65.95 ,"$287,005,320 "
8407,$65.95 ,10/7/2020,"$636,178,099
",dash.html,$65.27 ,"$309,175,634 "
8408,$65.27 ,10/6/2020,"$649,536,230
",dash.html,$66.73 ,"$290,096,171 "
8409,$66.73 ,10/5/2020,"$647,942,503
",dash.html,$66.35 ,"$286,542,919 "
8410,$66.35 ,10/4/2020,"$639,325,456
",dash.html,$65.61 ,"$256,461,348 "
8411,$65.61 ,10/3/2020,"$643,135,469
",dash.html,$66.08 ,"$289,374,545 "
8412,$66.08 ,10/2/2020,"$661,468,995
",dash.html,$67.96 ,"$305,408,751 "
8413,$67.96 ,10/1/2020,"$671,495,116
",dash.html,$68.95 ,"$236,508,096 "
8414,$68.95 ,9/30/2020,"$667,088,347
",dash.html,$68.43 ,"$317,704,731 "
8415,$68.43 ,9/29/2020,"$656,632,335
",dash.html,$67.46 ,"$306,286,987 "
8416,$67.46 ,9/28/2020,"$668,154,949
",dash.html,$68.75 ,"$323,995,327 "
8417,$68.75 ,9/27/2020,"$671,880,067
",dash.html,$69.08 ,"$332,660,841 "
8418,$69.08 ,9/26/2020,"$665,504,815
",dash.html,$68.44 ,"$336,713,723 "
8419,$68.44 ,9/25/2020,"$659,252,433
",dash.html,$67.80 ,"$313,235,766 "
8420,$67.80 ,9/24/2020,"$629,051,404
",dash.html,$64.71 ,"$292,246,395 "
8421,$64.71 ,9/23/2020,"$659,393,484
",dash.html,$68.01 ,"$322,179,999 "
8422,$68.01 ,9/22/2020,"$653,386,005
",dash.html,$67.00 ,"$350,154,899 "
8423,$67.00 ,9/21/2020,"$686,228,229
",dash.html,$70.62 ,"$353,506,344 "
8424,$70.62 ,9/20/2020,"$708,628,422
",dash.html,$72.93 ,"$361,078,105 "
8425,$72.93 ,9/19/2020,"$698,617,808
",dash.html,$71.92 ,"$353,370,223 "
8426,$71.92 ,9/18/2020,"$709,955,009
",dash.html,$73.25 ,"$356,099,277 "
8427,$73.25 ,9/17/2020,"$710,465,075
",dash.html,$73.16 ,"$325,251,651 "
8428,$73.16 ,9/16/2020,"$708,400,642
",dash.html,$73.08 ,"$301,195,086 "
8429,$73.08 ,9/15/2020,"$729,614,397
",dash.html,$75.16 ,"$351,320,875 "
8430,$75.16 ,9/14/2020,"$731,328,703
",dash.html,$75.35 ,"$326,802,212 "
8431,$75.35 ,9/13/2020,"$767,897,663
",dash.html,$79.29 ,"$195,673,123 "
8432,$79.29 ,9/12/2020,"$747,476,765
",dash.html,$77.00 ,"$346,061,824 "
8433,$77.00 ,9/11/2020,"$748,081,132
",dash.html,$77.12 ,"$31,563,228,826 "
8434,$77.12 ,9/10/2020,"$733,125,203
",dash.html,$75.59 ,"$290,454,205 "
8435,$75.59 ,9/9/2020,"$725,372,804
",dash.html,$74.79 ,"$430,406,197 "
8436,$74.79 ,9/8/2020,"$737,668,412
",dash.html,$76.04 ,"$478,637,092 "
8437,$76.04 ,9/7/2020,"$682,137,877
",dash.html,$70.27 ,"$306,146,541 "
8438,$70.27 ,9/6/2020,"$659,238,145
",dash.html,$68.10 ,"$399,548,196 "
8439,$68.10\n '],9/5/2020,"$706,908,091
",dash.html,$72.91 ,"$463,734,987 "
8440,$72.91 ,9/4/2020,"$643,591,060
",dash.html,$66.74 ,"$361,796,484 "
8441,$66.74 ,9/3/2020,"$807,878,273
",dash.html,$83.54 ,"$405,741,164 "
8442,$83.54 ,9/2/2020,"$869,955,276
",dash.html,$88.97 ,"$516,422,875 "
8443,$88.97 ,9/1/2020,"$839,905,028
",dash.html,$86.62 ,"$393,715,474 "
8444,$86.62 ,8/31/2020,"$854,385,861
",dash.html,$88.23 ,"$431,693,816 "
8445,$88.23 ,8/30/2020,"$824,050,825
",dash.html,$85.11 ,"$379,541,181 "
8446,$85.11 ,8/29/2020,"$821,235,465
",dash.html,$84.88 ,"$401,220,725 "
8447,$84.88 ,8/28/2020,"$805,189,592
",dash.html,$83.23 ,"$456,803,582 "
8448,$83.23 ,8/27/2020,"$829,118,883
",dash.html,$85.72 ,"$420,751,066 "
8449,$85.72 ,8/26/2020,"$820,678,336
",dash.html,$84.69 ,"$421,042,736 "
8450,$84.69 ,8/25/2020,"$887,530,223
",dash.html,$91.73 ,"$342,236,113 "
8451,$91.73 ,8/24/2020,"$878,192,446
",dash.html,$90.84 ,"$370,667,863 "
8452,$90.84 ,8/23/2020,"$877,668,315
",dash.html,$90.83 ,"$375,410,157 "
8453,$90.83 ,8/22/2020,"$840,845,068
",dash.html,$86.87 ,"$458,065,146 "
8454,$86.87 ,8/21/2020,"$883,509,015
",dash.html,$91.43 ,"$377,136,071 "
8455,$91.43 ,8/20/2020,"$848,384,580
",dash.html,$87.81 ,"$421,410,615 "
8456,$87.81 ,8/19/2020,"$897,645,072
",dash.html,$92.86 ,"$435,368,390 "
8457,$92.86 ,8/18/2020,"$942,976,613
",dash.html,$97.64 ,"$518,104,148 "
8458,$97.64 ,8/17/2020,"$907,387,829
",dash.html,$94.14 ,"$398,346,464 "
8459,$94.14 ,8/16/2020,"$907,005,820
",dash.html,$93.94 ,"$478,555,195 "
8460,$93.94 ,8/15/2020,"$886,623,489
",dash.html,$91.92 ,"$433,817,048 "
8461,$91.92 ,8/14/2020,"$895,288,929
",dash.html,$92.54 ,"$431,592,010 "
8462,$92.54 ,8/13/2020,"$885,716,192
",dash.html,$91.81 ,"$465,425,575 "
8463,$91.81 ,8/12/2020,"$854,928,546
",dash.html,$88.47 ,"$462,085,718 "
8464,$88.47 ,8/11/2020,"$919,993,636
",dash.html,$95.38 ,"$423,486,697 "
8465,$95.38 ,8/10/2020,"$938,907,508
",dash.html,$97.34 ,"$426,550,740 "
8466,$97.34 ,8/9/2020,"$940,911,271
",dash.html,$98.00 ,"$480,611,162 "
8467,$98.00 ,8/8/2020,"$926,079,098
",dash.html,$96.08 ,"$570,968,952 "
8468,$96.08 ,8/7/2020,"$950,630,671
",dash.html,$100.55 ,"$629,336,226 "
8469,$100.55 ,8/6/2020,"$871,811,888
",dash.html,$92.29 ,"$371,666,813 "
8470,$92.29 ,8/5/2020,"$822,298,217
",dash.html,$86.76 ,"$289,668,761 "
8471,$86.76 ,8/4/2020,"$827,984,915
",dash.html,$87.82 ,"$380,328,413 "
8472,$87.82 ,8/3/2020,"$802,692,876
",dash.html,$84.85 ,"$468,924,336 "
8473,$84.85 ,8/2/2020,"$884,610,212
",dash.html,$93.07 ,"$523,566,801 "
8474,$93.07 ,8/1/2020,"$779,486,035
",dash.html,$82.43 ,"$268,898,126 "
8475,$82.43 ,7/31/2020,"$770,909,050
",dash.html,$81.44 ,"$268,988,165 "
8476,$81.44 ,7/30/2020,"$769,083,644
",dash.html,$81.40 ,"$316,300,569 "
8477,$81.40 ,7/29/2020,"$753,693,463
",dash.html,$79.78 ,"$334,978,214 "
8478,$79.78 ,7/28/2020,"$731,089,811
",dash.html,$77.52 ,"$384,007,038 "
8479,$77.52 ,7/27/2020,"$711,297,295
",dash.html,$75.24 ,"$329,140,487 "
8480,$75.24 ,7/26/2020,"$705,736,805
",dash.html,$74.57 ,"$281,338,312 "
8481,$74.57 ,7/25/2020,"$680,488,631
 ",dash.html,$71.98 ,"$275,083,925 "
8482,$71.98 ,7/24/2020,"$692,742,692
",dash.html,$73.27 ,"$276,987,939 "
8483,$73.27 ,7/23/2020,"$690,564,611
",dash.html,$73.04 ,"$270,573,007 "
8484,$73.04 ,7/22/2020,"$670,908,466
",dash.html,$70.99 ,"$260,457,711 "
8485,$70.99 ,7/21/2020,"$652,136,957
",dash.html,$68.96 ,"$279,781,910 "
8486,$68.96 ,7/20/2020,"$661,809,072
",dash.html,$70.00 ,"$283,492,995 "
8487,$70.00 ,7/19/2020,"$654,243,375
",dash.html,$69.15 ,"$205,062,151 "
8488,$69.15 ,7/18/2020,"$657,630,103
",dash.html,$69.54 ,"$215,744,878 "
8489,$69.54 ,7/17/2020,"$655,561,189
",dash.html,$69.34 ,"$229,570,104 "
8490,$69.34 ,7/16/2020,"$672,279,579
",dash.html,$71.11 ,"$245,272,415 "
8491,$71.11 ,7/15/2020,"$680,162,634
",dash.html,$71.94\n '],"$295,977,028 "
8492,$71.94 ,7/14/2020,"$679,524,605
",dash.html,$71.87 ,"$339,565,983 "
8493,$71.87 ,7/13/2020,"$680,387,700
",dash.html,$72.10 ,"$317,150,282 "
8494,$72.10 ,7/12/2020,"$686,469,962
",dash.html,$72.61 ,"$253,608,107 "
8495,$72.61 ,7/11/2020,"$677,198,224
",dash.html,$71.59 ,"$248,186,483 "
8496,$71.59 ,7/10/2020,"$680,357,307
",dash.html,$71.96 ,"$280,166,303 "
8497,$71.96 ,7/9/2020,"$686,144,238
",dash.html,$72.57 ,"$302,588,902 "
8498,$72.57 ,7/8/2020,"$661,494,001
",dash.html,$69.97 ,"$266,102,682 "
8499,$69.97 ,7/7/2020,"$663,608,552
",dash.html,$70.19 ,"$287,375,477 "
8500,$70.19 ,7/6/2020,"$637,289,563
",dash.html,$67.41 ,"$240,907,799 "
8501,$67.41 ,7/5/2020,"$638,594,613
",dash.html,$67.55 ,"$255,258,942 "
8502,$67.55 ,7/4/2020,"$629,220,451
",dash.html,$66.52 ,"$244,241,656 "
8503,$66.52 ,7/3/2020,"$630,584,768
",dash.html,$66.70 ,"$215,792,504 "
8504,$66.70 ,7/2/2020,"$646,147,226
",dash.html,$68.30 ,"$269,054,516 "
8505,$68.30 ,7/1/2020,"$645,682,897
",dash.html,$68.27 ,"$257,838,434 "
8506,$68.27 ,6/30/2020,"$651,777,394
",dash.html,$68.94 ,"$236,113,261 "
8507,$68.94 ,6/29/2020,"$640,149,689
",dash.html,$67.74 ,"$222,712,195 "
8508,$67.74 ,6/28/2020,"$632,697,099
",dash.html,$66.93 ,"$227,118,168 "
8509,$66.93 ,6/27/2020,"$669,359,814
",dash.html,$70.73 ,"$221,232,794 "
8510,$70.73 ,6/26/2020,"$673,206,875
",dash.html,$71.18 ,"$228,997,692 "
8511,$71.18 ,6/25/2020,"$683,342,136
",dash.html,$72.28 ,"$287,749,201 "
8512,$72.28 ,6/24/2020,"$699,820,187
",dash.html,$74.03 ,"$371,731,112 "
8513,$74.03 ,6/23/2020,"$684,521,770
",dash.html,$72.41 ,"$330,708,442 "
8514,$72.41 ,6/22/2020,"$662,022,166
",dash.html,$70.12 ,"$316,779,131 "
8515,$70.12 ,6/21/2020,"$671,661,744
",dash.html,$71.04 ,"$376,776,213 "
8516,$71.04 ,6/20/2020,"$661,957,140
",dash.html,$70.04 ,"$300,635,999 "
8517,$70.04 ,6/19/2020,"$676,112,414
",dash.html,$71.51 ,"$343,131,737 "
8518,$71.51 ,6/18/2020,"$686,037,093
",dash.html,$72.37 ,"$414,678,658 "
8519,$72.37 ,6/17/2020,"$685,580,388
",dash.html,$72.51 ,"$435,740,293 "
8520,$72.51 ,6/16/2020,"$679,798,490
",dash.html,$71.94 ,"$465,597,164 "
8521,$71.94 ,6/15/2020,"$687,134,870
",dash.html,$72.68 ,"$429,433,343 "
8522,$72.68 ,6/14/2020,"$699,463,896
",dash.html,$74.15 ,"$450,634,190 "
8523,$74.15 ,6/13/2020,"$693,059,651
",dash.html,$73.31 ,"$463,149,185 "
8524,$73.31 ,6/12/2020,"$683,879,669
",dash.html,$72.34 ,"$509,654,535 "
8525,$72.34 ,6/11/2020,"$739,114,243
",dash.html,$78.20 ,"$478,833,400 "
8526,$78.20 ,6/10/2020,"$732,866,789
",dash.html,$77.52 ,"$454,260,638 "
8527,$77.52 ,6/9/2020,"$733,830,312
",dash.html,$77.62 ,"$455,507,254 "
8528,$77.62 ,6/8/2020,"$736,827,586
",dash.html,$77.94 ,"$473,121,737 "
8529,$77.94 ,6/7/2020,"$740,065,953
",dash.html,$78.27 ,"$446,034,872 "
8530,$78.27 ,6/6/2020,"$736,966,288
",dash.html,$77.94 ,"$488,837,600 "
8531,$77.94 ,6/5/2020,"$749,668,326
",dash.html,$79.32 ,"$516,873,040 "
8532,$79.32 ,6/4/2020,"$737,135,547
",dash.html,$77.97 ,"$535,369,299 "
8533,$77.97 ,6/3/2020,"$739,585,029
",dash.html,$78.23 ,"$617,065,226 "
8534,$78.23 ,6/2/2020,"$756,866,008
",dash.html,$80.05 ,"$589,798,193 "
8535,$80.05 ,6/1/2020,"$725,072,459
",dash.html,$76.69 ,"$625,582,120 "
8536,$76.69 ,5/31/2020,"$747,559,985
",dash.html,$78.84 ,"$614,493,658 "
8537,$78.84 ,5/30/2020,"$701,133,517
",dash.html,$74.03 ,"$528,327,499 "
8538,$74.03 ,5/29/2020,"$709,078,107
",dash.html,$75.00 ,"$539,329,949 "
8539,$75.00 ,5/28/2020,"$694,396,237
",dash.html,$73.45 ,"$486,198,381 "
8540,$73.45 ,5/27/2020,"$685,668,733
",dash.html,$72.52 ,"$489,501,320 "
8541,$72.52 ,5/26/2020,"$694,784,654
",dash.html,$73.49 ,"$498,371,478 "
8542,$73.49 ,5/25/2020,"$679,118,165
",dash.html,$71.48 ,"$498,902,251 "
8543,$71.48 ,5/24/2020,"$698,101,461
",dash.html,$73.84 ,"$502,482,860 "
8544,$73.84 ,5/23/2020,"$699,128,396
",dash.html,$73.71 ,"$516,434,591 "
8545,$73.71 ,5/22/2020,"$690,619,938
",dash.html,$72.95 ,"$565,027,125 "
8546,$72.95 ,5/21/2020,"$739,574,209
",dash.html,$78.19 ,"$463,036,149 "
8547,$78.19 ,5/20/2020,"$727,851,510
",dash.html,$77.06 ,"$483,730,154 "
8548,$77.06 ,5/19/2020,"$719,181,657
",dash.html,$75.98 ,"$474,786,026 "
8549,$75.98 ,5/18/2020,"$708,211,713
",dash.html,$75.01 ,"$426,937,303 "
8550,$75.01 ,5/17/2020,"$696,967,343
",dash.html,$73.47 ,"$454,422,844 "
8551,$73.47 ,5/16/2020,"$682,160,736
",dash.html,$72.15 ,"$525,563,097 "
8552,$72.15 ,5/15/2020,"$703,723,674
",dash.html,$74.50 ,"$499,866,733 "
8553,$74.50 ,5/14/2020,"$698,148,474
",dash.html,$73.82 ,"$509,477,749 "
8554,$73.82 ,5/13/2020,"$691,463,539
",dash.html,$73.14 ,"$490,098,436 "
8555,$73.14 ,5/12/2020,"$661,584,453
",dash.html,$69.79 ,"$664,893,419 "
8556,$69.79 ,5/11/2020,"$683,543,617
",dash.html,$72.38 ,"$771,649,672 "
8557,$72.38 ,5/10/2020,"$753,085,292
",dash.html,$79.72 ,"$597,955,462 "
8558,$79.72 ,5/9/2020,"$772,482,948
",dash.html,$81.51 ,"$642,235,807 "
8559,$81.51 ,5/8/2020,"$744,916,213
",dash.html,$78.79 ,"$568,025,201 "
8560,$78.79 ,5/7/2020,"$732,498,789
",dash.html,$77.48 ,"$650,935,418 "
8561,$77.48 ,5/6/2020,"$751,841,896
",dash.html,$79.52 ,"$540,258,915 "
8562,$79.52 ,5/5/2020,"$750,527,494
",dash.html,$79.69 ,"$578,808,641 "
8563,$79.69 ,5/4/2020,"$767,881,389
",dash.html,$81.22 ,"$555,465,230 "
8564,$81.22 ,5/3/2020,"$787,825,374
",dash.html,$83.33 ,"$549,726,181 "
8565,$83.33 ,5/2/2020,"$784,440,235
",dash.html,$82.86 ,"$642,526,082 "
8566,$82.86 ,5/1/2020,"$763,112,884
",dash.html,$80.72 ,"$894,200,080 "
8567,$80.72 ,4/30/2020,"$806,243,438
",dash.html,$85.28 ,"$689,428,475 "
8568,$85.28 ,4/29/2020,"$779,680,458
",dash.html,$82.47 ,"$616,624,619 "
8569,$82.47 ,4/28/2020,"$782,450,878
",dash.html,$82.77 ,"$597,847,056 "
8570,$82.77 ,4/27/2020,"$796,383,359
",dash.html,$84.23 ,"$705,366,094 "
8571,$84.23 ,4/26/2020,"$811,136,100
",dash.html,$85.80 ,"$679,119,761 "
8572,$85.80 ,4/25/2020,"$768,040,477
",dash.html,$81.24 ,"$697,780,270 "
8573,$81.24 ,4/24/2020,"$758,284,850
",dash.html,$80.21 ,"$875,710,990 "
8574,$80.21 ,4/23/2020,"$763,603,732
",dash.html,$80.77 ,"$751,860,780 "
8575,$80.77 ,4/22/2020,"$704,621,271
",dash.html,$74.53 ,"$706,865,627 "
8576,$74.53 ,4/21/2020,"$704,749,450
",dash.html,$74.49 ,"$724,380,679 "
8577,$74.49 ,4/20/2020,"$758,312,814
",dash.html,$80.22 ,"$904,650,861 "
8578,$80.22 ,4/19/2020,"$756,757,756
",dash.html,$80.12 ,"$672,832,735 "
8579,$80.12 ,4/18/2020,"$724,617,615
",dash.html,$76.30 ,"$823,817,937 "
8580,$76.30 ,4/17/2020,"$715,641,657
",dash.html,$75.75 ,"$909,653,823 "
8581,$75.75 ,4/16/2020,"$668,373,586
",dash.html,$70.76 ,"$526,299,771 "
8582,$70.76 ,4/15/2020,"$683,806,515
",dash.html,$72.41 ,"$652,067,389 "
8583,$72.41 ,4/14/2020,"$691,816,130
",dash.html,$73.27 ,"$837,883,343 "
8584,$73.27 ,4/13/2020,"$705,099,151
",dash.html,$74.69 ,"$746,913,537 "
8585,$74.69 ,4/12/2020,"$706,344,321
",dash.html,$74.92 ,"$715,904,087 "
8586,$74.92 ,4/11/2020,"$699,610,400
",dash.html,$74.13 ,"$923,653,677 "
8587,$74.13 ,4/10/2020,"$781,878,192
",dash.html,$82.86 ,"$784,426,684 "
8588,$82.86 ,4/9/2020,"$710,859,359
",dash.html,$75.34 ,"$620,026,976 "
8589,$75.34 ,4/8/2020,"$678,720,903
",dash.html,$72.06 ,"$585,185,925 "
8590,$72.06 ,4/7/2020,"$687,437,688
",dash.html,$72.99 ,"$579,985,994 "
8591,$72.99 ,4/6/2020,"$628,929,505
",dash.html,$66.81 ,"$478,656,622 "
8592,$66.81 ,4/5/2020,"$645,469,514
",dash.html,$68.53 ,"$498,665,811 "
8593,$68.53 ,4/4/2020,"$634,739,608
",dash.html,$67.39 ,"$563,954,043 "
8594,$67.39 ,4/3/2020,"$634,913,588
",dash.html,$67.44 ,"$639,514,904 "
